fips,year,county,cash_surety_property_bond_frequency,personal_recognizance_bond_frequency,total_bond_frequency,bond_type,jud_district,medianHI,medianHI_MOE,povertyR,yfips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
8059,2014,"Jefferson",4831.0,813,5644.0,"misdemeanorbondtype",1,70687,1319,8.3,201408059,"CO","Jefferson County",551809,377033,187357,189676,11835,4827,55145,2460,NA,302766,"suburban","West","Mountain",5,19740,764.243,26801.43,NA,NA,NA,1238.0,199.0,1008.0,4.0,466.25,52.375,5,630.25,549.0,75.0,568.0,4.0,2.0,21.0,0.0,53.0,0.0,NA,NA,NA,2103,234,1869,NA,163,NA,NA,0,1183,1030,158,872,NA,85,NA,NA,0,616,5,154,528,654,559188,16664,1303,15361,13,250,235,805,1978,12075,1234,74
8059,2014,"Jefferson",2619.0,437,3056.0,"felonybondtype",1,70687,1319,8.3,201408059,"CO","Jefferson County",551809,377033,187357,189676,11835,4827,55145,2460,NA,302766,"suburban","West","Mountain",5,19740,764.243,26801.43,NA,NA,NA,1238.0,199.0,1008.0,4.0,466.25,52.375,5,630.25,549.0,75.0,568.0,4.0,2.0,21.0,0.0,53.0,0.0,NA,NA,NA,2103,234,1869,NA,163,NA,NA,0,1183,1030,158,872,NA,85,NA,NA,0,616,5,154,528,654,559188,16664,1303,15361,13,250,235,805,1978,12075,1234,74
8059,2015,"Jefferson",4920.0,964,5884.0,"misdemeanorbondtype",1,71209,1563,7.9,201508059,"CO","Jefferson County",558519,380730,188926,191804,12085,5010,56429,2468,NA,304738,"suburban","West","Mountain",5,19740,764.243,21125.0,NA,NA,NA,1203.0,208.0,946.0,1.0,522.0,59.0,5,555.0,499.0,75.0,568.0,8.0,2.0,21.0,0.0,40.0,0.0,NA,NA,NA,1968,211,1757,NA,158,NA,NA,0,1090,1008,144,864,NA,76,NA,NA,0,580,5,154,528,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8059,2015,"Jefferson",3032.0,440,3472.0,"felonybondtype",1,71209,1563,7.9,201508059,"CO","Jefferson County",558519,380730,188926,191804,12085,5010,56429,2468,NA,304738,"suburban","West","Mountain",5,19740,764.243,21125.0,NA,NA,NA,1203.0,208.0,946.0,1.0,522.0,59.0,5,555.0,499.0,75.0,568.0,8.0,2.0,21.0,0.0,40.0,0.0,NA,NA,NA,1968,211,1757,NA,158,NA,NA,0,1090,1008,144,864,NA,76,NA,NA,0,580,5,154,528,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8059,2016,"Jefferson",5304.0,1097,6401.0,"misdemeanorbondtype",1,74342,2275,7.0,201608059,"CO","Jefferson County",564365,383732,190248,193484,12508,5080,57705,2546,NA,305893,"suburban","West","Mountain",5,19740,764.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,154,528,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8059,2016,"Jefferson",3404.0,539,3943.0,"felonybondtype",1,74342,2275,7.0,201608059,"CO","Jefferson County",564365,383732,190248,193484,12508,5080,57705,2546,NA,305893,"suburban","West","Mountain",5,19740,764.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,154,528,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8061,2014,"Kiowa",87.0,3,90.0,"misdemeanorbondtype",15,42310,3342,13.5,201408061,"CO","Kiowa County",1392,839,414,425,1,8,54,4,NA,772,"rural","West","Mountain",500,NA,1767.809,124.6364,NA,NA,NA,4.535819,0.1972095,2.859538,0.0,0.0,0.8874428,0,2.169305,1.5776759999999999,0.0,0.0,9.53614e-2,0.0,0.2958143,0.0,0.1907228,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,2014,"Kiowa",8.0,2,10.0,"felonybondtype",15,42310,3342,13.5,201408061,"CO","Kiowa County",1392,839,414,425,1,8,54,4,NA,772,"rural","West","Mountain",500,NA,1767.809,124.6364,NA,NA,NA,4.535819,0.1972095,2.859538,0.0,0.0,0.8874428,0,2.169305,1.5776759999999999,0.0,0.0,9.53614e-2,0.0,0.2958143,0.0,0.1907228,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061,2015,"Kiowa",65.0,4,69.0,"misdemeanorbondtype",15,42108,4303,13.9,201508061,"CO","Kiowa County",1380,834,412,422,1,10,60,6,NA,757,"rural","West","Mountain",500,NA,1767.809,124.6364,NA,NA,NA,4.535819,0.1972095,2.859538,0.0,0.0,0.8874428,0,2.169305,1.5776759999999999,0.0,0.0,9.53614e-2,0.0,0.2958143,0.0,0.1907228,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8061,2015,"Kiowa",9.0,1,10.0,"felonybondtype",15,42108,4303,13.9,201508061,"CO","Kiowa County",1380,834,412,422,1,10,60,6,NA,757,"rural","West","Mountain",500,NA,1767.809,124.6364,NA,NA,NA,4.535819,0.1972095,2.859538,0.0,0.0,0.8874428,0,2.169305,1.5776759999999999,0.0,0.0,9.53614e-2,0.0,0.2958143,0.0,0.1907228,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8061,2016,"Kiowa",53.0,3,56.0,"misdemeanorbondtype",15,43951,4670,13.9,201608061,"CO","Kiowa County",1384,832,414,418,1,12,61,6,NA,752,"rural","West","Mountain",500,NA,1767.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8061,2016,"Kiowa",4.0,NA,4.0,"felonybondtype",15,43951,4670,13.9,201608061,"CO","Kiowa County",1384,832,414,418,1,12,61,6,NA,752,"rural","West","Mountain",500,NA,1767.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8063,2014,"Kit Carson",181.0,39,220.0,"misdemeanorbondtype",13,46394,4486,14.9,201408063,"CO","Kit Carson County",8234,5405,2132,3273,47,221,1092,39,NA,4006,"rural","West","Mountain",626,NA,2160.822,338.0,NA,NA,NA,27.0,2.0,23.0,0.0,2.0,8.0,0,15.0,18.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,21,NA,NA,False,0,NA,False,0,16,17,NA,NA,False,0,NA,False,0,11,1,182,790,820,7367,127,15,112,0,2,1,12,21,82,9,0
8063,2014,"Kit Carson",49.0,6,55.0,"felonybondtype",13,46394,4486,14.9,201408063,"CO","Kit Carson County",8234,5405,2132,3273,47,221,1092,39,NA,4006,"rural","West","Mountain",626,NA,2160.822,338.0,NA,NA,NA,27.0,2.0,23.0,0.0,2.0,8.0,0,15.0,18.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,21,NA,NA,False,0,NA,False,0,16,17,NA,NA,False,0,NA,False,0,11,1,182,790,820,7367,127,15,112,0,2,1,12,21,82,9,0
8063,2015,"Kit Carson",164.0,62,226.0,"misdemeanorbondtype",13,44090,3951,12.2,201508063,"CO","Kit Carson County",8007,5136,2151,2985,47,178,1019,36,NA,3856,"rural","West","Mountain",626,NA,2160.822,338.0,NA,NA,NA,27.0,2.0,23.0,0.0,2.0,8.0,0,15.0,18.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,20,NA,NA,False,0,NA,False,0,15,17,4,13,False,NA,NA,False,1,12,1,182,790,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8063,2015,"Kit Carson",54.0,14,68.0,"felonybondtype",13,44090,3951,12.2,201508063,"CO","Kit Carson County",8007,5136,2151,2985,47,178,1019,36,NA,3856,"rural","West","Mountain",626,NA,2160.822,338.0,NA,NA,NA,27.0,2.0,23.0,0.0,2.0,8.0,0,15.0,18.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,20,NA,NA,False,0,NA,False,0,15,17,4,13,False,NA,NA,False,1,12,1,182,790,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8063,2016,"Kit Carson",196.0,73,269.0,"misdemeanorbondtype",13,48272,3698,14.3,201608063,"CO","Kit Carson County",8202,5291,2117,3174,53,238,1081,41,NA,3878,"rural","West","Mountain",626,NA,2160.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,182,790,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8063,2016,"Kit Carson",61.0,27,88.0,"felonybondtype",13,48272,3698,14.3,201608063,"CO","Kit Carson County",8202,5291,2117,3174,53,238,1081,41,NA,3878,"rural","West","Mountain",626,NA,2160.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,182,790,820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,2014,"La Plata",753.0,463,1216.0,"misdemeanorbondtype",6,60658,3970,10.7,201408067,"CO","La Plata County",53250,37346,18419,18927,297,237,4293,2291,NA,30228,"rural","West","Mountain",423,20420,1689.785,2749.925,NA,NA,NA,112.5239,26.65039,81.92526,0.0,3.9482049999999997,10.85756,NA,71.0677,74.98782,11.84018,63.14763,9.866817,0.0,0.0,0.0,6.906773,0.0,NA,NA,NA,148,13,135,False,6,NA,NA,0,92,94,10,84,False,NA,NA,NA,3,53,1,0,42,42,54054,913,96,817,0,34,12,50,127,637,49,4
8067,2014,"La Plata",249.0,224,473.0,"felonybondtype",6,60658,3970,10.7,201408067,"CO","La Plata County",53250,37346,18419,18927,297,237,4293,2291,NA,30228,"rural","West","Mountain",423,20420,1689.785,2749.925,NA,NA,NA,112.5239,26.65039,81.92526,0.0,3.9482049999999997,10.85756,NA,71.0677,74.98782,11.84018,63.14763,9.866817,0.0,0.0,0.0,6.906773,0.0,NA,NA,NA,148,13,135,False,6,NA,NA,0,92,94,10,84,False,NA,NA,NA,3,53,1,0,42,42,54054,913,96,817,0,34,12,50,127,637,49,4
8067,2015,"La Plata",906.0,541,1447.0,"misdemeanorbondtype",6,60732,3185,9.4,201508067,"CO","La Plata County",53740,37381,18467,18914,310,241,4415,2351,NA,30064,"rural","West","Mountain",423,20420,1689.785,2749.925,NA,NA,NA,112.5239,26.65039,81.92526,0.0,3.9482049999999997,10.85756,NA,71.0677,74.98782,11.84018,63.14763,9.866817,0.0,0.0,0.0,6.906773,0.0,NA,NA,NA,141,8,133,False,7,NA,NA,0,89,91,13,78,False,NA,NA,NA,2,55,1,0,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,2015,"La Plata",281.0,210,491.0,"felonybondtype",6,60732,3185,9.4,201508067,"CO","La Plata County",53740,37381,18467,18914,310,241,4415,2351,NA,30064,"rural","West","Mountain",423,20420,1689.785,2749.925,NA,NA,NA,112.5239,26.65039,81.92526,0.0,3.9482049999999997,10.85756,NA,71.0677,74.98782,11.84018,63.14763,9.866817,0.0,0.0,0.0,6.906773,0.0,NA,NA,NA,141,8,133,False,7,NA,NA,0,89,91,13,78,False,NA,NA,NA,2,55,1,0,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,2016,"La Plata",1000.0,463,1463.0,"misdemeanorbondtype",6,58499,4570,10.9,201608067,"CO","La Plata County",54552,37636,18586,19050,308,232,4460,2418,NA,30218,"rural","West","Mountain",423,20420,1689.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,2016,"La Plata",324.0,178,502.0,"felonybondtype",6,58499,4570,10.9,201608067,"CO","La Plata County",54552,37636,18586,19050,308,232,4460,2418,NA,30218,"rural","West","Mountain",423,20420,1689.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8065,2014,"Lake",152.0,63,215.0,"misdemeanorbondtype",5,46765,4834,16.0,201408065,"CO","Lake County",7261,5039,2283,2756,31,37,1749,47,NA,3175,"rural","West","Mountain",183,NA,376.919,1003.0,NA,NA,NA,5.0,1.0,3.0,0.0,0.0,14.0,0,3.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,7.0,0.0,NA,NA,NA,15,NA,NA,False,0,NA,False,0,9,8,NA,NA,False,0,NA,False,3,NA,0,0,0,0,7359,95,18,77,0,3,1,14,16,51,10,0
8065,2014,"Lake",77.0,8,85.0,"felonybondtype",5,46765,4834,16.0,201408065,"CO","Lake County",7261,5039,2283,2756,31,37,1749,47,NA,3175,"rural","West","Mountain",183,NA,376.919,1003.0,NA,NA,NA,5.0,1.0,3.0,0.0,0.0,14.0,0,3.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,7.0,0.0,NA,NA,NA,15,NA,NA,False,0,NA,False,0,9,8,NA,NA,False,0,NA,False,3,NA,0,0,0,0,7359,95,18,77,0,3,1,14,16,51,10,0
8065,2015,"Lake",242.0,68,310.0,"misdemeanorbondtype",5,45913,4822,15.7,201508065,"CO","Lake County",7317,5092,2325,2767,30,38,1752,55,NA,3217,"rural","West","Mountain",183,NA,376.919,1003.0,NA,NA,NA,5.0,1.0,3.0,0.0,0.0,14.0,0,3.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,7.0,0.0,NA,NA,NA,20,5,15,False,0,NA,False,0,10,15,5,10,False,0,NA,False,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8065,2015,"Lake",40.0,6,46.0,"felonybondtype",5,45913,4822,15.7,201508065,"CO","Lake County",7317,5092,2325,2767,30,38,1752,55,NA,3217,"rural","West","Mountain",183,NA,376.919,1003.0,NA,NA,NA,5.0,1.0,3.0,0.0,0.0,14.0,0,3.0,2.0,1.0,11.0,1.0,1.0,0.0,0.0,7.0,0.0,NA,NA,NA,20,5,15,False,0,NA,False,0,10,15,5,10,False,0,NA,False,0,7,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8065,2016,"Lake",212.0,50,262.0,"misdemeanorbondtype",5,49064,5108,14.6,201608065,"CO","Lake County",7444,5198,2360,2838,36,41,1806,57,NA,3258,"rural","West","Mountain",183,NA,376.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8065,2016,"Lake",68.0,14,82.0,"felonybondtype",5,49064,5108,14.6,201608065,"CO","Lake County",7444,5198,2360,2838,36,41,1806,57,NA,3258,"rural","West","Mountain",183,NA,376.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8069,2014,"Larimer",2059.0,3712,5771.0,"misdemeanorbondtype",8,57659,2943,12.8,201408069,"CO","Larimer County",315859,219366,109302,110064,5608,2631,22639,1200,NA,187288,"small/mid","West","Mountain",515,22660,2595.774,10272.14,NA,NA,NA,432.0,68.0,393.0,1.0,24.0,112.0,9,313.0,219.0,22.0,144.0,54.0,2.0,64.0,1.0,15.0,0.0,NA,NA,NA,800,76,724,NA,48,NA,NA,1,537,429,67,362,False,22,NA,NA,0,290,0,0,0,0,321817,7601,611,6990,4,114,53,440,948,5677,319,46
8069,2014,"Larimer",1309.0,472,1781.0,"felonybondtype",8,57659,2943,12.8,201408069,"CO","Larimer County",315859,219366,109302,110064,5608,2631,22639,1200,NA,187288,"small/mid","West","Mountain",515,22660,2595.774,10272.14,NA,NA,NA,432.0,68.0,393.0,1.0,24.0,112.0,9,313.0,219.0,22.0,144.0,54.0,2.0,64.0,1.0,15.0,0.0,NA,NA,NA,800,76,724,NA,48,NA,NA,1,537,429,67,362,False,22,NA,NA,0,290,0,0,0,0,321817,7601,611,6990,4,114,53,440,948,5677,319,46
8069,2015,"Larimer",2278.0,3780,6058.0,"misdemeanorbondtype",8,64935,2643,12.2,201508069,"CO","Larimer County",323673,223651,111117,112534,5923,2804,23502,1242,NA,190180,"small/mid","West","Mountain",515,22660,2595.774,11151.0,NA,NA,NA,483.0,73.0,394.0,1.0,17.0,118.0,5,321.0,269.0,22.0,144.0,43.0,2.0,21.0,1.0,15.0,0.0,NA,NA,NA,758,65,693,NA,50,NA,NA,1,513,402,42,360,False,25,NA,NA,0,286,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8069,2015,"Larimer",1647.0,508,2155.0,"felonybondtype",8,64935,2643,12.2,201508069,"CO","Larimer County",323673,223651,111117,112534,5923,2804,23502,1242,NA,190180,"small/mid","West","Mountain",515,22660,2595.774,11151.0,NA,NA,NA,483.0,73.0,394.0,1.0,17.0,118.0,5,321.0,269.0,22.0,144.0,43.0,2.0,21.0,1.0,15.0,0.0,NA,NA,NA,758,65,693,NA,50,NA,NA,1,513,402,42,360,False,25,NA,NA,0,286,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8069,2016,"Larimer",2306.0,3737,6043.0,"misdemeanorbondtype",8,66561,2623,11.2,201608069,"CO","Larimer County",332840,229383,113675,115708,6215,2998,24538,1314,NA,194318,"small/mid","West","Mountain",515,22660,2595.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8069,2016,"Larimer",2130.0,645,2775.0,"felonybondtype",8,66561,2623,11.2,201608069,"CO","Larimer County",332840,229383,113675,115708,6215,2998,24538,1314,NA,194318,"small/mid","West","Mountain",515,22660,2595.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8071,2014,"Las Animas",706.0,123,829.0,"misdemeanorbondtype",3,39625,3652,17.4,201408071,"CO","Las Animas County",14379,9028,4258,4770,102,188,3795,143,NA,4800,"rural","West","Mountain",613,NA,4772.938,172.0,NA,NA,NA,34.0,7.0,48.0,0.0,2.0,24.0,0,31.0,43.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,49,4,45,False,NA,NA,NA,2,10,21,0,21,False,NA,NA,False,4,NA,1,141,480,484,14296,393,21,372,0,3,4,14,100,263,4,5
8071,2014,"Las Animas",105.0,62,167.0,"felonybondtype",3,39625,3652,17.4,201408071,"CO","Las Animas County",14379,9028,4258,4770,102,188,3795,143,NA,4800,"rural","West","Mountain",613,NA,4772.938,172.0,NA,NA,NA,34.0,7.0,48.0,0.0,2.0,24.0,0,31.0,43.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,49,4,45,False,NA,NA,NA,2,10,21,0,21,False,NA,NA,False,4,NA,1,141,480,484,14296,393,21,372,0,3,4,14,100,263,4,5
8071,2015,"Las Animas",698.0,86,784.0,"misdemeanorbondtype",3,38858,2839,19.3,201508071,"CO","Las Animas County",14031,8735,4083,4652,97,198,3703,138,NA,4599,"rural","West","Mountain",613,NA,4772.938,172.0,NA,NA,NA,34.0,7.0,48.0,0.0,2.0,24.0,0,31.0,43.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,45,NA,NA,False,NA,NA,NA,5,10,23,NA,NA,False,NA,NA,NA,8,NA,1,141,480,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8071,2015,"Las Animas",137.0,62,199.0,"felonybondtype",3,38858,2839,19.3,201508071,"CO","Las Animas County",14031,8735,4083,4652,97,198,3703,138,NA,4599,"rural","West","Mountain",613,NA,4772.938,172.0,NA,NA,NA,34.0,7.0,48.0,0.0,2.0,24.0,0,31.0,43.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,45,NA,NA,False,NA,NA,NA,5,10,23,NA,NA,False,NA,NA,NA,8,NA,1,141,480,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8071,2016,"Las Animas",781.0,65,846.0,"misdemeanorbondtype",3,38224,3638,21.6,201608071,"CO","Las Animas County",14021,8641,3987,4654,108,203,3698,141,NA,4491,"rural","West","Mountain",613,NA,4772.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,141,480,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8071,2016,"Las Animas",112.0,43,155.0,"felonybondtype",3,38224,3638,21.6,201608071,"CO","Las Animas County",14021,8641,3987,4654,108,203,3698,141,NA,4491,"rural","West","Mountain",613,NA,4772.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,141,480,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8073,2014,"Lincoln",238.0,8,246.0,"misdemeanorbondtype",18,41248,4324,18.3,201408073,"CO","Lincoln County",5436,3594,1319,2275,44,275,553,36,NA,2686,"rural","West","Mountain",153,NA,2577.679,312.0,NA,NA,NA,32.0,3.0,18.0,0.0,1.0,7.0,0,13.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,66,6,60,NA,NA,NA,NA,6,47,34,5,29,False,NA,NA,NA,4,23,1,283,945,953,5451,26,4,22,0,0,1,3,3,15,4,0
8073,2014,"Lincoln",63.0,3,66.0,"felonybondtype",18,41248,4324,18.3,201408073,"CO","Lincoln County",5436,3594,1319,2275,44,275,553,36,NA,2686,"rural","West","Mountain",153,NA,2577.679,312.0,NA,NA,NA,32.0,3.0,18.0,0.0,1.0,7.0,0,13.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,66,6,60,NA,NA,NA,NA,6,47,34,5,29,False,NA,NA,NA,4,23,1,283,945,953,5451,26,4,22,0,0,1,3,3,15,4,0
8073,2015,"Lincoln",354.0,5,359.0,"misdemeanorbondtype",18,43188,4272,19.4,201508073,"CO","Lincoln County",5507,3647,1362,2285,49,275,577,37,NA,2709,"rural","West","Mountain",153,NA,2577.679,312.0,NA,NA,NA,32.0,3.0,18.0,0.0,1.0,7.0,0,13.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,59,NA,NA,NA,NA,NA,False,3,41,22,NA,NA,False,NA,NA,NA,3,13,1,283,945,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8073,2015,"Lincoln",80.0,NA,80.0,"felonybondtype",18,43188,4272,19.4,201508073,"CO","Lincoln County",5507,3647,1362,2285,49,275,577,37,NA,2709,"rural","West","Mountain",153,NA,2577.679,312.0,NA,NA,NA,32.0,3.0,18.0,0.0,1.0,7.0,0,13.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,NA,NA,NA,59,NA,NA,NA,NA,NA,False,3,41,22,NA,NA,False,NA,NA,NA,3,13,1,283,945,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8073,2016,"Lincoln",389.0,8,397.0,"misdemeanorbondtype",18,42969,4271,18.1,201608073,"CO","Lincoln County",5548,3681,1377,2304,54,283,587,35,NA,2722,"rural","West","Mountain",153,NA,2577.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,283,945,953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
