yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
200208013,2002,8013,CO,Boulder County,279468,206278,100097,106181,7933,2113,21563,1054,,173615,small/mid,West,Mountain,5,14500,726.367,11106.43,11000,1000,10000,388,29,363,5,17,80,2.5,295,173,13,160,12,0,3.666667,0,9.888889,0,383,26,383,488,28,460,15,37,128,6,0,302,243,19,224,,22,73,,6,142,1,0,64,69,281222,7696,623,7073,6,105,72,440,1292,5276,415,90
200308013,2003,8013,CO,Boulder County,278768,205307,99985,105322,8265,2032,21816,1052,,172142,small/mid,West,Mountain,5,14500,726.367,10324.29,10241,1851,8390,387,40,335,6,18,35,1,315,228,22,206,13,0,3.333333,0,10.25926,0,387,19,368,481,30,451,11,30,134,4,0,302,211,18,193,,9,61,4,2,135,1,0,64,69,280538,9052,755,8297,2,100,71,582,1324,6380,485,108
200408013,2004,8013,CO,Boulder County,279728,205824,100371,105453,8611,2061,22315,1009,,171828,small/mid,West,Mountain,5,14500,726.367,11054.29,10168,1895,8273,377,33,321,2,21,92,5,234,189,14,175,14,0,3,0,10.62963,0,366,36,330,491,38,453,13,37,137,4,0,300,242,32,210,4,18,61,4,0,155,1,0,64,69,201169,6763,365,6398,4,49,53,259,1095,4921,318,64
200508013,2005,8013,CO,Boulder County,280241,205968,100939,105029,8828,2042,22681,1016,,171401,small/mid,West,Mountain,5,14500,726.367,10950,10709,2079,8630,373,40,357,2,17,79,2,297,215,23,192,15,0,8,0,11,11,409,42,367,504,39,465,12,43,147,4,0,298,252,29,223,0,23,72,,3,154,1,0,64,69,182618,6421,399,6022,2,58,41,298,1035,4450,426,111
200608013,2006,8013,CO,Boulder County,284243,208239,102188,106051,9185,2090,23318,1035,,172611,small/mid,West,Mountain,5,14500,726.367,10585,10589,1974,8615,455,58,430,4,27,108,6,343,196,27,169,15,0,3,0,22,22,476,43,433,538,34,504,13,40,171,7,0,307,275,18,257,,14,94,7,3,157,1,0,64,69,202757,5775,427,5348,2,59,45,321,1022,3904,303,119
200708013,2007,8013,CO,Boulder County,287428,209980,103124,106856,9318,2115,24009,1058,,173480,small/mid,West,Mountain,5,14500,726.367,10376.43,10062,1966,8293,455,44,396,3,19,97,1,316,195,23,172,12,0,6.333333,0,20,20,438,43,395,546,33,513,11,46,172,13,0,304,274,27,247,,25,85,12,3,149,1,0,64,69,202439,4746,382,4364,2,55,39,286,813,3272,200,79
200808013,2008,8013,CO,Boulder County,290859,211731,103977,107754,9519,2125,24747,1081,,174259,small/mid,West,Mountain,5,14500,726.367,10063.57,9928,1957,7971,463,41,430,4,21,100,3,343,316,33,283,9,0,9.666667,0,11,11,431,40,391,562,31,531,13,47,165,14,0,323,290,18,272,8,25,81,9,0,167,1,0,64,69,291502,8235,600,7635,2,71,89,438,1171,6027,327,110
200908013,2009,8013,CO,Boulder County,293190,212730,104381,108349,9768,2155,25262,999,,174546,small/mid,West,Mountain,5,14500,726.367,10897.86,9307,930,8377,431,41,434,4,27,94,3,344,300,28,272,6,0,13,0,36,36,450,41,409,532,33,499,16,42,154,12,0,308,274,18,256,,21,83,8,3,159,1,0,64,69,296153,7968,716,7252,7,66,117,526,1367,5455,324,106
201008013,2010,8013,CO,Boulder County,294572,212770,104486,108284,10078,2137,25657,988,,173910,small/mid,West,Mountain,5,14500,726.367,8290.714,9189,1991,7198,454,46,463,7,28,111,5,358,207,28,272,17,0,9,2,32.5,32.5,441,45,396,561,28,533,14,44,166,11,0,326,329,25,304,,23,105,10,3,188,1,0,64,69,294567,7641,598,7043,7,57,71,463,1172,5457,283,131
201108013,2011,8013,CO,Boulder County,295930,213853,105197,108656,10254,2202,25807,1058,,174532,small/mid,West,Mountain,5,14500,726.367,8342.857,9322,1988,7334,438,45,399,5.5,24.5,94.5,5,369.5,202.5,28,272,11,0,8.333333,2,29,29,445,50,395,605,34,571,11,45,177,11,0,361,307,27,280,,18,94,6,2,187,1,0,64,69,299698,6781,606,6175,5,72,81,448,1069,4658,295,153
201208013,2012,8013,CO,Boulder County,300518,216813,106866,109947,10624,2298,26385,1086,,176420,small/mid,West,Mountain,5,14500,726.367,10115.71,9576,2131,7445,451,73,417,4,21,78,5,381,198,28,272,15,0,7.666667,2,25.5,25.5,468,60,408,640,39,601,11,49,192,18,0,370,321,30,291,,28,97,10,3,183,1,0,64,69,302030,7253,524,6729,0,66,97,361,1106,5226,291,106
201308013,2013,8013,CO,Boulder County,305028,218699,107803,110896,10882,2406,26845,1080,,177486,small/mid,West,Mountain,5,14500,726.367,8794,8794,1143,7651,475,55,348,4,15,64,3,316,210,28,272,5,0,7,2,22,22,475,60,415,640,45,595,12,49,185,14,0,380,297,35,262,,22,87,9,3,176,1,0,64,69,246686,6870,541,6329,0,139,63,339,1039,4931,254,105
201408013,2014,8013,CO,Boulder County,309749,221242,109012,112230,11308,2563,27629,1116,,178626,small/mid,West,Mountain,5,14500,726.367,10115.71,,,,524,75,443,6,19,105,4,382,283,28,272,9,0,20,3,22,0,,,,627,41,586,12,48,159,14,0,394,305,22,283,4,19,64,11,0,207,1,0,64,69,251443,6681,619,6062,5,186,73,355,930,4679,355,98
201508013,2015,8013,CO,Boulder County,312505,222240,109394,112846,11588,2675,28044,1110,,178823,small/mid,West,Mountain,5,14500,726.367,8566,,,,465,67,359,3,13,90,5,315,213,28,272,15,0,11,3,22,0,,,,584,34,550,13,58,148,13,0,352,244,25,219,5,24,52,7,0,156,1,0,64,69,,,,,,,,,,,,
201608013,2016,8013,CO,Boulder County,317968,225700,110791,114909,11980,2760,28896,1139,,180925,small/mid,West,Mountain,5,14500,726.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,64,69,,,,,,,,,,,,
197008014,1970,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197108014,1971,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197208014,1972,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197308014,1973,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197408014,1974,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197508014,1975,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197608014,1976,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197708014,1977,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197808014,1978,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197908014,1979,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198008014,1980,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198108014,1981,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198208014,1982,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198308014,1983,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
198408014,1984,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
198508014,1985,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
198608014,1986,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
198708014,1987,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
198808014,1988,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
198908014,1989,8014,CO,Broomfield County,0,0,0,0,,0,,,0,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199008014,1990,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199108014,1991,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199208014,1992,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199308014,1993,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199408014,1994,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199508014,1995,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199608014,1996,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199708014,1997,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199808014,1998,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
199908014,1999,8014,CO,Broomfield County,0,0,0,0,0,0,0,0,,0,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
200008014,2000,8014,CO,Broomfield County,39679,27301,13387,13914,1215,262,2305,154,,23365,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
200108014,2001,8014,CO,Broomfield County,41055,28284,13877,14407,1373,308,2428,191,,23984,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1591,74,3,71,0,1,1,1,7,59,4,1
200208014,2002,8014,CO,Broomfield County,41800,28799,14059,14740,1466,312,2595,175,,24251,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,40098,1750,38,1712,0,4,12,22,171,1412,129,0
200308014,2003,8014,CO,Broomfield County,43805,30330,14874,15456,1589,310,2823,197,,25411,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,41223,1678,34,1644,0,6,7,21,159,1380,95,10
200408014,2004,8014,CO,Broomfield County,44867,31230,15302,15928,1687,320,2940,195,,26088,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,0,4,0,0,0,0,0,4,,,,,,,,,,0,0,0,0,42639,1603,40,1563,1,7,12,20,151,1298,107,7
200508014,2005,8014,CO,Broomfield County,46313,32015,15816,16199,1789,360,2981,179,,26706,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,9,0,9,0,0,,0,3,6,5,0,5,0,0,,0,5,,0,0,0,0,43496,1757,42,1715,0,9,11,22,124,1404,170,17
200608014,2006,8014,CO,Broomfield County,48729,33701,16661,17040,2008,382,3198,191,,27922,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,16,0,16,0,0,4,,2,10,6,0,6,0,0,,,6,,0,0,0,0,44300,1499,40,1459,0,8,9,23,129,1208,109,13
200708014,2007,8014,CO,Broomfield County,51526,35605,17578,18027,2220,407,3453,192,,29333,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,25,,,0,,5,,4,16,9,,,0,,,,3,6,0,0,0,0,46393,1314,46,1268,0,11,11,24,135,1050,68,15
200808014,2008,8014,CO,Broomfield County,53181,36630,18179,18451,2299,440,3718,200,,29973,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,47,4,43,0,,14,,5,28,22,,,0,,9,0,1,12,0,0,0,0,55820,1310,37,1273,0,10,7,20,98,1088,66,21
200908014,2009,8014,CO,Broomfield County,54789,37541,18694,18847,2502,485,3854,195,,30505,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,54,,,0,,16,4,2,32,42,,,0,,10,,4,28,0,0,0,0,56991,1179,45,1134,3,8,11,23,115,948,58,13
201008014,2010,8014,CO,Broomfield County,55858,38015,18877,19138,2548,466,3928,204,,30869,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,70,8,62,,,16,5,3,46,45,9,36,,,7,,5,33,0,0,0,0,55889,1222,42,1180,3,10,13,16,120,998,48,14
201108014,2011,8014,CO,Broomfield County,56214,38253,18996,19257,2567,460,3990,197,,31039,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,72,10,62,,4,16,4,1,47,44,12,32,0,4,5,,1,34,0,0,0,0,56862,1143,33,1110,1,8,7,17,81,976,46,7
201208014,2012,8014,CO,Broomfield County,57445,39167,19524,19643,2671,503,4212,202,,31579,suburban,West,Mountain,,19740,33.004,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,68,7,61,,4,18,,2,44,57,8,49,,,12,,3,42,0,0,0,0,58145,1254,30,1224,1,7,6,16,90,1081,47,6
201308014,2013,8014,CO,Broomfield County,58899,39854,19786,20068,2685,525,4512,201,,31931,suburban,West,Mountain,,19740,33.004,2224,,,,61,13,56,2,2,21,0,44,44,0,0,0,0,0,0,4,4,,,,69,8,61,,4,21,,3,41,44,4,40,,0,12,0,2,30,0,0,0,0,59424,1245,33,1212,1,12,6,14,106,1058,44,4
201408014,2014,8014,CO,Broomfield County,60065,40451,20078,20373,2750,538,4654,200,,32309,suburban,West,Mountain,,19740,33.004,2224,,,,61,13,56,0,2,21,0,44,44,0,0,0,0,0,0,4,0,,,,61,7,54,0,,17,,5,39,36,6,30,0,,8,0,2,26,0,0,0,0,60693,1077,31,1046,0,15,5,11,115,888,37,6
201508014,2015,8014,CO,Broomfield County,61706,41485,20624,20861,2903,608,4848,219,,32907,suburban,West,Mountain,,19740,33.004,2224,,,,61,13,56,0,2,21,0,44,44,0,0,0,0,0,0,4,0,,,,61,6,55,,,19,0,4,38,43,4,39,,,10,0,3,30,0,0,0,0,,,,,,,,,,,,
201608014,2016,8014,CO,Broomfield County,64796,43762,21714,22048,3060,677,5321,239,,34465,suburban,West,Mountain,,19740,33.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197008015,1970,8015,CO,Chaffee County,10286,6082,2889,3193,,88,,,39,5955,rural,West,Mountain,697,,1013.408,0,,,,1,0,1,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
197108015,1971,8015,CO,Chaffee County,10817,6511,3071,3440,,90,,,40,6381,rural,West,Mountain,697,,1013.408,0,,,,1.75,0,1.75,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
197208015,1972,8015,CO,Chaffee County,11338,6946,3256,3690,,92,,,41,6813,rural,West,Mountain,697,,1013.408,0,,,,2.5,0,2.5,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
197308015,1973,8015,CO,Chaffee County,11594,7220,3367,3853,,95,,,41,7084,rural,West,Mountain,697,,1013.408,0,,,,3.25,0,3.25,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
197408015,1974,8015,CO,Chaffee County,11749,7398,3424,3974,,99,,,43,7256,rural,West,Mountain,697,,1013.408,0,,,,4,0,4,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
197508015,1975,8015,CO,Chaffee County,12130,7729,3556,4173,,103,,,45,7581,rural,West,Mountain,697,,1013.408,0,,,,4.75,0,4.75,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
197608015,1976,8015,CO,Chaffee County,12106,7775,3582,4193,,99,,,46,7630,rural,West,Mountain,697,,1013.408,0,,,,5.5,0,5.5,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
197708015,1977,8015,CO,Chaffee County,12565,8151,3750,4401,,102,,,51,7998,rural,West,Mountain,697,,1013.408,0,,,,6.25,0,6.25,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,12000,509,17,492,2,3,4,8,149,326,17,0
197808015,1978,8015,CO,Chaffee County,12568,8176,3760,4416,,99,,,61,8016,rural,West,Mountain,697,,1013.408,417.1429,,,,7,0,7,,,,,,7,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,12500,570,24,546,0,1,1,22,169,358,19,0
197908015,1979,8015,CO,Chaffee County,13010,8522,3921,4601,,103,,,64,8355,rural,West,Mountain,697,,1013.408,469.9143,,,,7.6,0,7.6,,,,,,6.6,0,4.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
198008015,1980,8015,CO,Chaffee County,13268,8718,4051,4667,,91,,,63,8564,rural,West,Mountain,697,,1013.408,522.6857,,,,8.2,0,8.2,,,,,,6.2,0,4.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,,,,,,,,,,,,
198108015,1981,8015,CO,Chaffee County,13410,8826,4072,4754,,104,,,72,8650,rural,West,Mountain,697,,1013.408,575.4572,,,,8.8,0,8.8,,,,,,5.8,0,4.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,13607,595,13,582,0,1,3,9,122,433,24,3
198208015,1982,8015,CO,Chaffee County,13334,8787,4036,4751,,117,,,75,8595,rural,West,Mountain,697,,1013.408,628.2286,,,,9.4,0,9.4,,,,,,5.4,0,4.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,3,301,1235,1218,13984,565,14,551,0,4,2,8,138,399,14,0
198308015,1983,8015,CO,Chaffee County,13025,8577,3921,4656,,126,,,82,8369,rural,West,Mountain,697,,1013.408,681,,,,10,0,10,,,,,,5,0,4,2,0,2,0,0,0,,,,,,,,,,,,,7,0,7,0,,4,0,3,,3,301,1235,1218,14415,500,4,496,0,0,0,4,108,367,21,0
198408015,1984,8015,CO,Chaffee County,12698,8369,3804,4565,,138,,,86,8145,rural,West,Mountain,697,,1013.408,720,,,,10.4,0,8.8,,,,,,4.6,0,3.8,1.8,0,2,0,0,0,,,,19,0,19,0,,5,0,2,12,9.5,,,0,,4.5,0,1,4,3,301,1235,1218,13841,476,19,457,1,1,0,17,100,335,19,3
198508015,1985,8015,CO,Chaffee County,12818,8444,3811,4633,,152,,,91,8201,rural,West,Mountain,697,,1013.408,759,,,,10.8,0,7.6,,,,,,4.2,0,3.6,1.6,0,2,0,0,0,,,,21,0,21,0,0,7,0,0,14,12,,,0,0,5,0,0,7,3,301,1235,1218,13116,568,31,537,0,2,2,27,140,373,21,3
198608015,1986,8015,CO,Chaffee County,12666,8330,3738,4592,,160,,,97,8073,rural,West,Mountain,697,,1013.408,798,,,,11.2,0,6.4,,,,,,3.8,0,3.4,1.4,0,2,0,0,0,,,,22,0,22,0,0,,0,3,19,9,0,9,0,0,,0,1,8,3,301,1235,1218,13242,510,35,475,1,0,2,32,122,338,14,1
198708015,1987,8015,CO,Chaffee County,12681,8293,3702,4591,,172,,,101,8020,rural,West,Mountain,697,,1013.408,837,,,,11.6,0,5.2,,,,,,3.4,0,3.2,1.2,0,2,0,0,0,,,,27,,,0,,5,0,2,20,13,,,0,,4,0,2,7,3,301,1235,1218,13016,544,31,513,0,3,1,27,122,365,17,9
198808015,1988,8015,CO,Chaffee County,12638,8224,3648,4576,,182,,,112,7930,rural,West,Mountain,697,,1013.408,876,,,,12,1,4,,,,,,3,0,3,1,0,2,0,0,0,,,,27,,,0,,,0,5,22,,,,,,,,,,3,301,1235,1218,12876,392,27,365,0,4,1,22,68,275,19,3
198908015,1989,8015,CO,Chaffee County,12743,8248,3641,4607,,192,,,116,7940,rural,West,Mountain,697,,1013.408,829.5455,,,,13.4,1,6.8,,,,,,4,0,4,1,0,2,0,0,0,,,,33,,,0,,4,0,3,26,7,0,7,0,,,0,7,,3,301,1235,1218,12862,440,20,420,0,0,1,19,86,306,21,7
199008015,1990,8015,CO,Chaffee County,12696,8157,3567,4590,27,195,831,63,,7041,rural,West,Mountain,697,,1013.408,783.0909,,,,14.8,1,9.6,0,0,1,0,9.6,5,0,5,1,0,2,0,0,0,,,,31,,,0,,5,0,2,24,,,,,,,,,,3,301,1235,1218,12684,453,26,427,0,2,1,23,78,336,13,0
199108015,1991,8015,CO,Chaffee County,12788,8232,3595,4637,26,197,833,64,,7112,rural,West,Mountain,697,,1013.408,736.6364,,,,16.2,1,12.4,0,0,1,0,12.4,6,0,6,1,0,2,0,0,0,,,,42,,,0,,7,0,2,33,10,0,10,0,0,,,3,7,3,301,1235,1218,13000,479,32,447,0,1,0,31,110,312,23,2
199208015,1992,8015,CO,Chaffee County,13036,8425,3666,4759,25,206,848,65,,7281,rural,West,Mountain,697,,1013.408,690.1818,,,,17.6,1,15.2,0,0,1,0,15.2,7,0,7,1,0,2,0,0,0,,,,43,,,0,,6,,2,35,5,0,5,0,0,0,,1,4,3,301,1235,1218,13356,505,26,479,0,1,0,25,79,379,16,5
199308015,1993,8015,CO,Chaffee County,13550,8834,3828,5006,26,224,885,72,,7627,rural,West,Mountain,697,,1013.408,643.7273,,,,19,1,18,0,0,1,0,18,8,0,8,1,0,2,0,0,0,,,,37,0,37,0,,7,0,1,29,5,0,5,0,0,,0,1,4,3,301,1235,1218,,,,,,,,,,,,
